datetime,ADA/USD,ALGO/USD,ANKR/USD,ARDR/USD,ATOM/USD,BAND/USD,BAT/USD,BCH/USD,BNB/USD,BTC/USD,CHZ/USD,COMP/USD,CTSI/USD,DASH/USD,DOT/USD,ELF/USD,ENJ/USD,FTT/USD,GMT/USD,HBAR/USD,ICX/USD,IOTA/USD,LINK/USD,NEXO/USD,NMR/USD,ONT/USD,QTUM/USD,RLC/USD,RVN/USD,STORJ/USD,STX/USD,THETA/USD,TRX/USD,VET/USD,WAVES/USD,XAU/USD,XLM/USD,XRP/USD,ZEC/USD,ZIL/USD,ZRX/USD
2023-07-15,0.0030688313855511407,0.007317742128214898,0.03754060120737719,0.039957288353041465,-0.011900786970251351,-0.004504925675766037,0.020824569841359115,-0.039673003778552804,0.0050051596253672895,-0.01004955571227186,0.0239825988841342,0.12902071184822206,-0.04033063831715843,-0.006986551995354454,-0.008558896905023079,0.011368334175303217,0.024430358463845357,-0.035307676676501434,-0.012508313171486051,0.01902083952491444,0.040885321275856215,0.016102693150079065,-0.009955773443013835,-0.013873632306139987,-0.02345166557309867,0.014712581929803322,0.008173800601616633,-0.012354027624185606,0.011335280099399282,-0.005025935936205659,-0.027361085210804246,-0.01233198556435192,0.01261374977382728,0.007276326959961874,0.04247582896739966,-0.003064364024521207,-0.04073874329048774,-0.006944782923090021,-0.023542605630878753,0.04272889300991824,0.024572443114411868
2023-07-16,-0.028253486040064012,0.029269572482505692,-0.027042941360494094,-0.03539817115532467,-0.025231437263235658,-0.023152156791087553,-0.02382171694161317,-0.02482953576841818,-0.024732015899972877,0.0010178190209775037,-0.021968087227825707,0.007369875874766412,-0.020241257273190434,-0.024684860387494012,-0.01795634793863919,-0.0011483315325955057,-0.022609377627498123,0.040466842086225294,-0.00010174563980105012,-0.02076046161775648,-0.02809444427482959,-0.010267606893928518,-0.03868315307532094,-0.0009474190700167213,-0.02900425202753295,-0.004313951787439157,-0.027403925509680082,-0.02590820294623203,-0.02437253840954302,0.005264702218288583,-0.012420304625936929,-0.035697023204985884,-0.011379624129395428,-0.004879937226976922,0.007296816067026768,0.000859729521914029,0.03158190784372875,0.04472988713271352,-0.004057854172541628,-0.023853844870214313,-0.0409169770499947
2023-07-17,-0.017313237136204,0.03755400903371814,0.013525051230729128,0.001118992921384638,0.004390660945060555,0.030405823800226717,0.011126485308722461,-0.05792469483772856,0.005278589696733767,-0.01034103361435746,0.011058181089778222,-0.03552172157915597,0.00535484172356834,0.003394517327211753,0.0010507591651691354,-0.00359071711781518,0.03455194323141768,-0.03573052657214982,-0.012287097236010246,0.023663241835183372,0.05624416198511139,0.01866954739572149,0.08493471810493465,0.001181156255586766,0.024390501642896387,0.008632510834578618,0.017883176048326524,0.02970443995440667,0.01571230429539139,0.016705906822942526,0.002329732375130126,0.011486118852327448,-0.005233144476768903,-0.0003926398206128643,-0.03610470503299376,-0.0006970957144307029,-0.04672170480666822,-0.034555912410022115,0.04357333663055622,0.027936908273189037,0.04002417481490232
2023-07-18,0.00825295862360147,-0.040758679852610745,-0.020511157159135922,-0.015109386410873909,-0.007798028024725412,-0.02388803176968063,-0.03150924871124496,0.002126623193401766,-0.009162417880988837,-0.005627589549252701,-0.0042855284429269,-0.06297924749786234,-0.001828414564127443,-0.012425163738990084,-0.01866535711092426,-0.006584894180051862,-0.019141573146853635,-0.05646296901745622,-0.001245431590285435,0.02733459424314814,-0.05637879030417398,-0.039055650061332575,-0.031424810739560674,0.019767579982169572,-0.0055418210024007555,-0.03837778843508312,-0.007095967978477178,-0.02091821914681194,-0.012948439170706394,-0.033278997359623634,-0.001131901652590979,-0.01409182389800411,0.003658638293065576,-0.00848688261165796,0.02853936786430418,0.012016689491890954,0.037685292611441365,0.0595998784947885,-0.029177293203250576,-0.023420393724665027,-0.03559178275690469
2023-07-19,0.032088186233485555,-0.01528993212312628,0.0004677876391096295,0.015120391462116906,-0.016097411407609515,0.0023013386857446937,-0.007300844528639355,0.0242997233772765,0.0018025104988899157,-0.0005607158290092135,-0.009527504697166934,-0.04847684546883125,0.02187164535076554,-0.0057622249556963726,-0.0003309198304768321,0.0003496197881769918,-0.012427525608191315,0.0025529672584016123,-0.013685347095272199,0.06310931380275472,-0.019358150759031273,-0.006438928772612485,-0.008738695669494928,-0.00944425493454571,0.007937055626215087,0.013640420434818014,-0.013427626980154093,-0.003649440305412168,-0.0010474095865284864,0.05135196253951639,0.00244539451549375,0.011378670131909815,-0.005021294009766281,0.005613343166421845,0.019843995822525353,-0.00047928295904568915,0.11106522686201441,-0.0396775720408999,-0.005404375265012513,0.011801664683309994,-0.011968091761934606
2023-07-20,-0.022820546527331342,0.006511180206856599,-0.0070317710528969785,-0.008056214096284027,0.025136028602811195,0.12467505761466223,-0.0018791086383527283,-0.044937613762129285,0.013983992905637482,-0.008258454208430452,0.00029897625928204923,0.044806595522595874,0.02181854855723724,0.017755186113297943,0.028201389868185895,-0.006487774914950657,-0.012005715617249177,-0.04224249092692198,-0.002121209951565878,0.015887322671929126,-0.0007073032569307391,-0.007443866679558005,0.20352980545752458,0.012908939566683262,-0.00878476559252628,0.006315611970006415,0.0008476045620855856,0.015182472241724556,0.02151005735387594,-0.0013246512214201223,-0.00431850049921336,0.02580780215566983,0.0057324306776575795,-0.0039045450800914514,-0.022779322412396896,-0.00411393410876696,0.015400987951497247,-0.05255483279184633,-0.010643186623466047,-0.0059058194832677866,-0.020936975178150748
2023-07-21,-0.008139984677283803,0.017427263246619803,0.015457070488079254,0.002288284066986933,0.008115353958654039,-0.030083211471025655,0.019442355102613815,-0.013755910653669191,0.013836302514969902,0.0053107677636085,0.015014794020958035,-0.028113262601242438,-0.014047016263435188,0.023178220995630022,0.02866245528030301,-0.003373939180694166,0.015152204199362593,-0.009321202026403283,0.0025653616090515084,-0.02781434720551,0.005430692068152904,0.006375065346728389,-0.029198183242483595,0.005988598058753911,0.0019701917182312016,-0.00405804336826774,0.01021294819637834,0.0076438924434480485,-0.0034906611825673787,-0.008142433917426944,0.014354519355047599,0.030626822631241085,-0.006915955838480913,0.003555192270599687,-0.03830971083830593,-0.0031657597877802045,-0.022945045810295203,-0.0014731760993346547,0.016649244534842067,0.00457660011097596,0.021589553209714965
2023-07-22,-0.0016989386193763893,0.0067160493636684755,0.008452068555886025,0.00492642977316912,-0.01343675046663325,-0.030483265483032734,-0.0002476028511455633,-0.02614652303065576,-0.0035094442225805066,-0.002198184982857323,-0.004898840704821385,-0.026436222544808256,-0.017245012428169462,-0.004809455519325994,-0.03130878163952261,0.002597028894010295,0.0015999143534484736,0.025467283132146246,-0.008858418680147128,-0.027941892009169276,0.0031205552358497136,-0.0008167532527877188,-0.02138758531152409,0.0033264027700364717,0.0026829970419339575,0.004155943718846986,-0.00415454130964488,-0.02618894122457592,-0.015973487588574874,-0.0010676424513458894,0.004417440232653954,-0.014508680925942234,0.04145063546038273,0.004113728082904927,0.012369997153094557,0.0016039214134418403,0.008321061293861412,-0.035799079757435265,0.004395432130521737,0.006399637826886507,-0.0023404585117530914
2023-07-23,0.025575061483998945,0.017024813970001586,0.027365166877419494,0.03793234494973662,0.003963257500208874,0.010281508220929502,0.031246548267327968,0.035004084596712226,0.011247083263199786,0.008746771415936527,0.024626669027624882,-0.0189590033878669,0.02479795725852145,0.03827926585702951,0.017889782039808438,0.026197674748630023,0.050552451703505925,-0.03278137686714125,0.011877822795126853,-0.0014161858176345967,0.03635931525856735,0.013887161949811268,0.00022361429399730048,0.009880813869433624,0.03359720457696046,0.032506683632535484,0.019711903362450826,0.01688574699080119,0.019419108559463275,0.005298502416184182,0.006822096227402456,0.046971047282791514,-0.008540787112732273,0.020105254622425132,0.007541625018075173,-0.00022128509635172198,-0.00410550325578987,-0.0024132603683725273,0.021080375035813705,0.04046018780484003,0.03813144496262069
2023-07-24,-0.029458457496656952,-0.03926416158377895,-0.035917814117873294,-0.06303737589593904,-0.025963156152293526,-0.05243769471937585,-0.037110964445874826,-0.0480157581921957,-0.006436457026506306,-0.026971610846584147,-0.022571287514913344,-0.09809868085267995,-0.04231788841500922,-0.0374481571396384,-0.03129868992593764,0.01700909768638925,-0.04980247827239614,-0.054005939208084566,-0.016928673937793102,-0.02341668491158253,-0.06397529332720579,-0.040799755065656446,-0.034515509383736855,-0.029127319745830115,-0.022979735730440546,-0.054659235022626644,-0.05430371668894765,-0.03730310322926975,-0.0398920942896681,-0.07237134758444423,-0.04497600347978527,-0.04470264976848199,-0.02196545663947748,-0.04370930709170808,-0.019462379445156865,-0.0019133188965841826,-0.05906872521072422,-0.04277306226447742,-0.05099041534599949,-0.058180544279925646,-0.03444733269137008
2023-07-25,-0.006830313683585967,0.006287999667458506,0.0013588436579672607,0.032872782971745174,-0.003799136966347926,-0.008698455655388104,0.005745785403971394,0.012194447429035866,-0.0046920212826370555,-0.001038627690858743,0.012408994265194977,-0.04171167988932685,-0.01462137564860709,-0.015362155488371571,-0.0039699094606733985,-0.022673075790747642,0.009118608302208292,0.007353426393937244,0.0028313537607709783,0.010109310173956563,-0.004854243573494745,-0.021580011839485783,-0.013546727180386672,0.0040609460762037475,0.025590723725682718,-0.0004715783760408281,0.013096292493201205,-0.02496382943222905,-0.027930542239031103,0.007590901621325422,-0.002518432669937098,0.09134609293318412,-0.007256623185609122,-0.002666086472045649,0.060347497072075096,0.004690165164485536,-0.012487029300907459,-0.012284593209839583,0.0003321390656685582,0.005731559069148519,0.005191363491534934
2023-07-26,0.0063571187788066435,0.00651024522213983,0.04592171387010165,0.0010904984060471326,0.0037750185745446165,0.02614542127505338,-0.004063454293725719,0.021296798872322907,0.008493165663759943,0.0037745170199635757,0.0007363834866506661,0.11992556453398084,0.03459191785153636,0.008409931745855902,0.010179468595799311,-0.0073092483649846605,-0.011216776386017818,0.012267360813607185,0.004652122936036578,-0.001832850878645802,-0.0057118107505974335,-0.0001398223344770608,0.04155685986135256,0.0060225939280805375,0.036086086524322755,0.0014670265282385117,-0.018498251365357946,0.02088436170115679,0.002910299981666476,0.012975838071662766,0.0226330575288853,-0.04149306753429394,0.0017854657744129886,0.008210419561442755,0.00901663894861521,0.004795172237899593,0.03834902747269857,-0.0261162155492108,0.005081193701792443,0.0070027489465872535,0.007834529802324831
2023-07-27,-0.00464617652898301,-0.014178629199676048,-0.035657820110647324,-0.010293668688666605,-0.012161778988546463,-0.0003026873913199884,-0.007827134595480841,-0.011751920990370503,0.0009017771143192601,-0.009314684066409007,-0.005711666985927355,-0.009757504742490236,0.00819501370800493,-0.002461784098792434,-0.0031369682838802405,-0.0221201988729377,-0.01980916447420433,0.02699728446006372,-0.012289424893388436,-0.013966159310862284,0.00988418994310973,-0.004079594468646026,0.016347685380187226,0.031343806884828636,0.040863692747617184,-0.023807052597195823,-0.02070169678185032,0.02026899621109174,0.0018070451765635938,-0.0025769046299954114,-0.027681081250862646,-0.0505246688695843,-0.0027972946349027906,-0.008601766081261232,-0.08455186822279885,-0.013830093426189164,-0.0063716461611955134,-0.021066946726772732,-0.007562343778002668,-0.012524738804183172,-0.012376789273272508
2023-07-28,0.014374851100926775,0.020445738053675607,0.028745955264474057,0.03673744497130178,0.015330701422258976,-0.004447022569934926,0.013336658868246105,-0.04652970627928879,0.010917889853839334,0.0025509020116924143,0.01810121826668617,0.01681790477404717,-0.03402324763582155,0.014542011615778849,0.0004338213768167493,0.005781544217124162,0.010374483787108611,0.0099752265284112,0.010402147033204676,0.018601820535014864,0.01899916516240985,0.0022855578605374075,-0.013635192766417597,0.013613306383358583,0.007344444882047244,0.007215428019566812,0.005904301361346127,0.006802138670712103,0.013721910880573396,0.009749836873699916,-0.006890024776642183,0.010249812172945759,0.02249766857414015,-2.3485961143657023e-05,-0.037134158396771186,0.009117742796145887,0.06285981631325194,0.06370719953462795,0.025530036128870805,0.011764176998198182,0.025608979099457505
2023-07-29,0.01064051763294138,0.008088243436567163,0.05703796294397365,0.04807593304166234,0.010049437197211738,0.013846569134260488,0.018058367668553895,0.004966645667283966,0.00923925670768256,0.006080618326085949,0.02730729563327286,-0.0013074633745267308,0.03559259289957263,0.02069559276001286,0.005423372430914425,0.017204788012752586,0.026582500525662134,-0.014691313668021344,0.0072945296164890795,0.023364981953768196,0.020536617209562593,0.02914343268468641,-0.0048850981904173495,0.003882373915252122,-0.04485523658162462,0.02774296701598885,0.02525354573808303,0.011498603398234414,0.006322545370968177,0.06424261614384634,0.025369060264437093,0.036273486269876365,-0.018854723351624997,0.017238586232576267,0.052104803057973784,0.001576567113533267,-0.06365273247729143,-0.05371931336909272,-0.00802006748978783,0.03377622321216099,0.04168644206998089
2023-07-30,0.013122700225637152,-0.012205325257980114,-0.057936427536287596,-0.039580959656498105,-0.003015433718185678,-0.020788550730103085,0.05183735825952218,0.018328056360413864,0.01054505631968461,-0.002868212165561842,-0.018278660108074784,-0.037459902683343496,-0.011513766012015859,-0.005301177838948817,-0.015903570570700094,-0.0009643688110638327,-0.00822796461253876,-0.028162282568065154,-0.009717023794248979,-0.014255250392614051,-0.03103719880849944,-0.034217965996259106,-0.051039783308271205,-0.0008889342594054733,1.8731412815269077e-05,-0.009776349248755808,-0.00318579249133642,0.00446426392372876,-0.002197431558386198,-0.035285866045391676,0.006501055355930641,-0.005771016253675092,-0.033333032549449075,-0.010846835235348289,0.0029157784797599296,0.0006760009892128144,-0.024201726363324287,-0.014781857825096683,-0.009685799800760293,-0.02228810210759081,-0.01502578096872485
2023-07-31,-0.02662844606531392,0.006364399435754604,-0.0033839769037685295,0.03388911641068384,-0.016869849030702815,0.01129153820286881,-0.02958995728349064,-0.013253185100410517,-0.010186653639660686,-0.005237428311567682,-0.0038942574688197395,-0.0812632818072829,-0.02476830246064852,-0.01694102780193352,-0.011669411847181154,0.0011723785494409007,-0.020425231327320315,-0.016956927177345673,-0.007518221878342828,-0.014490362942906192,-0.004900365534274845,0.001635370606480245,0.006203764765828585,0.0037112319655547964,0.00026148663203296243,-0.0031650587428192043,-0.010197568320348177,-0.001935226969703335,-0.009027593910003006,-0.02072839320600109,-0.03286743638999383,-0.032123133902580675,-0.0364944205397156,0.000941824934345914,-0.03452005725330581,0.0016869890957804234,-0.04203697555981681,-0.01834776100601592,0.01062028587620459,-0.0048568893791059095,-0.008556009820741797
2023-08-01,0.009744515253887531,0.01779465588469243,-0.004309722647880651,-0.015577923444500654,0.01446376032648065,0.037889941829009684,0.013610895843109776,0.003623568213635008,0.03398978029913322,0.01669764752080117,0.019677409351581937,-0.015414559861798393,0.036716490788738426,0.01248129934267232,0.019572446774071918,0.006036702781951368,0.00815802362433571,0.044629512299686425,0.009457028901058505,-0.005477161939477445,0.020614479989543334,0.015016648466696966,0.017480325515212967,0.01196797110248723,0.01972016237486141,0.017576337099874766,0.07184048949942864,0.03369444888520183,0.015912740024824644,0.02333217651832994,0.053745408034489836,-0.0042839769061313124,0.005377963842552545,0.01891910161202732,0.014491078395167077,-0.009490358333297519,0.007023013994962277,-0.007725160764334844,0.01637670509700523,0.01731059345565473,0.03259561952923642
